	SNP	Chromosome	Position	trait1
519	ENSG00000164631	7	6728063	0.00190480256717224
520	ENSG00000072736	16	68118653	0.00206085371068799
521	ENSG00000249471	19	58962970	0.00209259640689819
522	ENSG00000115041	2	95963051	0.00215862347035541
523	ENSG00000100207	22	42556018	0.00218622730757498
524	ENSG00000197714	19	57791418	0.00226408589740881
525	ENSG00000152192	13	79172496	0.00226540256823433
526	ENSG00000172733	8	30853320	0.00227226801491207
527	ENSG00000171786	1	160336856	0.00227373238400227
528	ENSG00000198205	23	57931863	0.00231317649596542
529	ENSG00000187187	19	40490040	0.00233801622021797
530	ENSG00000153560	3	33429827	0.0023541075824819
531	ENSG00000117010	1	40997232	0.0023806900717362
532	ENSG00000138073	2	27353623	0.00243670940175773
533	ENSG00000236104	6	33282182	0.00247691143731141
534	ENSG00000126733	23	85403461	0.00249053181165137
535	ENSG00000147117	23	47229981	0.00249783967545638
536	ENSG00000157933	1	2160133	0.00256341343435552
537	ENSG00000006377	7	96634859	0.00256515348792322
538	ENSG00000204531	6	31132118	0.00266454148081597
539	ENSG00000148737	10	114710008	0.00268296070075199
540	ENSG00000140968	16	85932408	0.00270133698869046
541	ENSG00000126705	1	27860545	0.00272040242468149
542	ENSG00000120690	13	41506055	0.00275808580340525
543	ENSG00000114439	3	107241782	0.00276418390022481
544	ENSG00000118513	6	135502452	0.00286781087347224
545	ENSG00000186026	19	44576296	0.00288820722694569
546	ENSG00000005102	17	41717755	0.00290479921010147
547	ENSG00000113916	3	187439164	0.00291469960435638
549	ENSG00000130803	19	9251055	0.00296807907298943
550	ENSG00000185869	19	37379025	0.0029708445271016
551	ENSG00000080603	16	30709529	0.00297546472749904
552	ENSG00000171169	9	130823511	0.00302155108159707
553	ENSG00000103199	16	4798239	0.00305310549966226
554	ENSG00000225614	16	88493878	0.00309843175662247
555	ENSG00000143390	1	151313115	0.0031129851617205
556	ENSG00000164107	4	174446119	0.00316779040710283
557	ENSG00000229676	19	22817125	0.00318984890464083
558	ENSG00000102189	12	93164412	0.00321326571236756
559	ENSG00000169951	16	30565084	0.00326828334277803
560	ENSG00000103343	16	3451234	0.00327788129931612
561	ENSG00000179588	16	88519724	0.00330022725491118
562	ENSG00000196268	19	21579920	0.00339122885238827
563	ENSG00000102935	16	49521434	0.00340535938046208
564	ENSG00000152784	4	81105032	0.00350036658191306
565	ENSG00000124151	20	46130600	0.00351516734406563
566	ENSG00000110925	12	51454989	0.00351768175987099
567	ENSG00000196247	7	64126510	0.00360880796616386
568	ENSG00000064218	9	976963	0.00368634176233564
569	ENSG00000121297	19	31765850	0.00368665636055633
570	ENSG00000179772	20	30432102	0.0037637402296621
571	ENSG00000139445	12	109715783	0.00376840485514513
572	ENSG00000071655	19	1576638	0.00379862474036433
573	ENSG00000166261	11	123594884	0.00390763850416285
574	ENSG00000176371	15	85144216	0.00391503370764546
575	ENSG00000159387	16	55357671	0.00398293889958458
576	ENSG00000100625	14	61176245	0.00400884442321466
577	ENSG00000083838	19	58985383	0.00411446543149969
578	ENSG00000157557	21	40177230	0.00427225038138469
579	ENSG00000197134	19	22235253	0.00427445440235743
580	ENSG00000124203	20	57766074	0.0044131536989919
581	ENSG00000161551	19	52359054	0.00442229251944865
582	ENSG00000196275	7	74210482	0.00442680667807304
583	ENSG00000005889	23	24167289	0.00456505442845832
584	ENSG00000141510	17	7565096	0.00460157370281982
585	ENSG00000204920	19	44472013	0.00477085938732658
586	ENSG00000182318	19	58838384	0.00486535305340798
587	ENSG00000164684	8	81540685	0.00487362065839426
588	ENSG00000184635	19	20011721	0.00487961821759325
589	ENSG00000187626	6	28212400	0.00499940556113128
590	ENSG00000170122	9	116236	0.00505178884846741
591	ENSG00000069812	1	6472477	0.00505923183164966
592	ENSG00000135457	12	51487445	0.00507354387737768
593	ENSG00000165821	14	21989231	0.00514148362816467
594	ENSG00000131116	19	44111370	0.00517042146843641
595	ENSG00000187815	1	40942886	0.00519271316408401
596	ENSG00000118689	6	108881037	0.00540835491349215
597	ENSG00000165556	13	28536273	0.00549048330200724
598	ENSG00000149922	16	30097113	0.00553353353252673
599	ENSG00000167840	17	5008835	0.00555226558894429
600	ENSG00000214022	7	150065277	0.00561021264452874
601	ENSG00000090612	12	133707569	0.00575337626199633
602	ENSG00000089094	12	121866899	0.00577887735511663
603	ENSG00000106554	7	132469628	0.00582949764661973
604	ENSG00000126767	23	47494919	0.00629483919596295
605	ENSG00000170689	17	46698517	0.00630136997329422
606	ENSG00000137203	6	10393418	0.00630498918813918
607	ENSG00000177374	17	1957447	0.00632538594866705
608	ENSG00000091656	8	77593453	0.0063330575941989
609	ENSG00000196150	8	146076631	0.00641197793598079
610	ENSG00000132846	5	76367896	0.00642059050591722
611	ENSG00000176472	19	44029648	0.00649724006080667
612	ENSG00000106852	9	124964855	0.00655261980679994
613	ENSG00000136451	17	56048909	0.00661132208440089
614	ENSG00000152926	7	64432153	0.00678955203694761
615	ENSG00000100105	22	31721789	0.00698434378537172
616	ENSG00000267680	19	44598491	0.00706088127061305
617	ENSG00000196460	2	102013822	0.00707465150023341
618	ENSG00000196628	18	52889561	0.00710873150943935
619	ENSG00000164330	5	158122927	0.00731590194781053
620	ENSG00000188283	19	37708827	0.00732253413749055
621	ENSG00000010818	6	143072603	0.0073285317450827
622	ENSG00000077150	10	104153866	0.00750263527655047
623	ENSG00000135164	7	86781676	0.00754351481256207
624	ENSG00000152804	10	94447944	0.00759040891108872
625	ENSG00000144355	2	172949467	0.00763771311580264
626	ENSG00000137166	6	41514163	0.00782808847496039
627	ENSG00000198146	15	35270541	0.00814554978655138
628	ENSG00000179195	12	124456391	0.00821799167195282
629	ENSG00000116604	1	156433518	0.00827766498180411
630	ENSG00000140632	16	4853203	0.00846380985702434
631	ENSG00000116539	1	155305058	0.00848774739653092
632	ENSG00000124232	20	43935490	0.0086687173580456
633	ENSG00000232237	1	201083080	0.00875374465506207
634	ENSG00000140396	8	71021996	0.00876164529341835
635	ENSG00000102034	23	129198848	0.00881486574912893
636	ENSG00000256087	19	52538394	0.00892333975049968
637	ENSG00000189164	19	37862062	0.00917769885051306
638	ENSG00000131931	8	42691816	0.00964891831588342
639	ENSG00000177873	3	40518603	0.00986459019582171
640	ENSG00000177888	1	197122809	0.00988344610960016
641	ENSG00000196812	6	28092337	0.00989816748646122
642	ENSG00000187595	17	40177593	0.0099183648747534
643	ENSG00000137265	6	391738	0.0103363817357575
644	ENSG00000143257	1	161199455	0.0103566396853524
645	ENSG00000105136	19	57999078	0.0106107214846524
646	ENSG00000181007	19	36874021	0.0107053050807438
647	ENSG00000132170	3	12328866	0.0107170026698071
648	ENSG00000131845	19	57862674	0.0107698169030477
649	ENSG00000092607	1	119425668	0.0111678250129063
650	ENSG00000159184	17	46802124	0.0113175702712217
651	ENSG00000132005	19	14072349	0.0117368596707659
652	ENSG00000139083	12	11802787	0.0122538125846467
653	ENSG00000198824	13	115079987	0.0123081109735067
654	ENSG00000126464	19	50094899	0.0123315812021025
655	ENSG00000158055	1	24645811	0.0123878846303962
657	ENSG00000177599	19	11908481	0.012602125135372
658	ENSG00000168610	17	40465341	0.0131879020085069
659	ENSG00000168348	14	36003247	0.0132150839155758
660	ENSG00000141040	17	16454700	0.013485944156895
661	ENSG00000123411	12	56401442	0.0135473938673101
662	ENSG00000105127	19	15464195	0.0137008745156522
663	ENSG00000114126	3	141663276	0.0137569642148588
664	ENSG00000171649	19	58089823	0.0137776687872794
665	ENSG00000065526	1	16174358	0.0138186646083902
666	ENSG00000143033	1	93544791	0.0139115797476481
667	ENSG00000178338	5	178286953	0.013953755111754
668	ENSG00000160007	19	47421932	0.0145875235572453
669	ENSG00000134874	13	96230456	0.0146383405427687
670	ENSG00000237440	19	20718630	0.0147569995908956
671	ENSG00000119403	9	123617976	0.0148350723361789
672	ENSG00000175727	12	122516627	0.0149275401871362
673	ENSG00000136352	14	36985601	0.0149330296799754
674	ENSG00000196458	12	133498018	0.0149595336002476
675	ENSG00000135148	12	112563304	0.0153522482567618
676	ENSG00000089775	14	64915823	0.0153634213780562
677	ENSG00000105722	19	42751723	0.0156161913857909
678	ENSG00000174586	19	58865722	0.0156274781087816
679	ENSG00000204604	19	53341260	0.0156449710434358
680	ENSG00000196653	3	44754134	0.0157253901109848
681	ENSG00000126561	17	40439564	0.0160349158476911
682	ENSG00000198911	22	42229108	0.0160457838662417
683	ENSG00000251493	5	72740653	0.0160864728355044
684	ENSG00000227124	3	75758793	0.0162892521673745
685	ENSG00000178150	19	48675574	0.0168890767180138
686	ENSG00000189420	23	152683779	0.0169993147969178
687	ENSG00000198807	14	37126772	0.0171320146073922
688	ENSG00000131914	1	26737268	0.0171436108022975
689	ENSG00000197279	6	28048752	0.0173960717613129
690	ENSG00000174332	1	53971909	0.0175203161569673
691	ENSG00000197363	8	146024260	0.017535141174047
692	ENSG00000106571	7	42000547	0.0175427585114667
693	ENSG00000267508	19	44886458	0.017605929266815
694	ENSG00000082641	17	46125720	0.0179402891048093
695	ENSG00000081386	9	99518146	0.018857384828809
696	ENSG00000164683	8	80676244	0.0189542663289108
697	ENSG00000205189	8	81397853	0.0192746918790063
698	ENSG00000179361	15	74833517	0.0194174127438207
699	ENSG00000204514	19	58360098	0.0196704103196772
700	ENSG00000160113	19	17342691	0.0196903579164616
701	ENSG00000173120	11	66886739	0.0197658649887694
702	ENSG00000251369	19	58046624	0.0198006941994363
703	ENSG00000267041	19	37205284	0.0198966920876991
704	ENSG00000198081	18	5289017	0.0201837178305959
705	ENSG00000197863	19	37308329	0.020453452569391
706	ENSG00000196605	19	9862668	0.0206184811543939
707	ENSG00000129071	3	129149786	0.0207042261452469
708	ENSG00000121417	19	58141760	0.0207123101270042
709	ENSG00000213762	19	58125600	0.0209901711434293
710	ENSG00000186448	3	44626379	0.0213788219661115
711	ENSG00000072310	17	17713712	0.0214869707818844
712	ENSG00000196417	19	53893045	0.0218351338639454
713	ENSG00000102870	16	30789777	0.0219218043384513
714	ENSG00000115966	2	175936977	0.0227270169267499
716	ENSG00000171291	19	11959540	0.0228677360787297
717	ENSG00000012223	3	46477135	0.0230675691680834
718	ENSG00000116819	1	36038970	0.0231114133472731
719	ENSG00000116809	1	16268363	0.0232167680916486
720	ENSG00000170549	5	3596167	0.0232370607899604
721	ENSG00000196418	1	247285276	0.0232768020772066
722	ENSG00000039600	5	157052686	0.0236287214250789
723	ENSG00000105717	19	19672521	0.0237339924202989
724	ENSG00000130544	19	7069454	0.0238781398044619
725	ENSG00000197008	7	64254765	0.0239605187600983
726	ENSG00000183340	11	96123152	0.0242167446552825
727	ENSG00000171443	19	56111387	0.024237553080828
728	ENSG00000166860	12	57392617	0.0244535802508111
729	ENSG00000198353	12	54410714	0.0244988377083912
730	ENSG00000121406	19	58038793	0.0252354196558134
731	ENSG00000189042	19	37178513	0.0252904672211183
732	ENSG00000186272	19	57922530	0.0255797462775767
733	ENSG00000164011	1	43312279	0.0256038772086126
734	ENSG00000221869	8	48649470	0.0257594146208023
735	ENSG00000158711	1	205577070	0.025962129738772
736	ENSG00000124444	19	44100543	0.0262365343365624
737	ENSG00000134954	11	128328659	0.0273603693869987
738	ENSG00000168916	5	123972608	0.0275204761027805
739	ENSG00000133250	19	8575461	0.0282806887607243
740	ENSG00000011590	19	36195428	0.0289806099795552
741	ENSG00000162924	2	61108655	0.0290677549395579
742	ENSG00000104885	19	2164147	0.0292141553517147
743	ENSG00000197497	19	53662465	0.02930192754572
745	ENSG00000137947	1	89318614	0.0294989104628651
746	ENSG00000178665	7	55955168	0.0296484982419131
747	ENSG00000106031	7	27233121	0.0304306326988106
748	ENSG00000176842	16	54964773	0.0318613851208764
749	ENSG00000181450	1	227751243	0.0318968714977664
750	ENSG00000161914	19	11594241	0.0319547752737569
751	ENSG00000105698	19	35759880	0.0322246849026285
752	ENSG00000172819	12	53604353	0.0323134085554537
753	ENSG00000176083	1	26688124	0.032418562515703
754	ENSG00000177683	7	108194986	0.0326636592916763
755	ENSG00000187079	11	12695968	0.0326915895501797
756	ENSG00000203883	20	62679075	0.0327592010996372
757	ENSG00000115568	2	219502638	0.0328713859380757
758	ENSG00000143178	1	168250277	0.0329304961967466
759	ENSG00000086102	9	33290508	0.0332742654979489
760	ENSG00000198538	19	53304562	0.0333521132534016
761	ENSG00000167785	19	8920379	0.0335782248874485
762	ENSG00000163435	1	201977072	0.0337386788529363
763	ENSG00000165655	10	77157587	0.0346630437016736
764	ENSG00000179348	3	128198269	0.0351973355945122
765	ENSG00000185669	16	88744089	0.0357600134730571
766	ENSG00000269343	19	58331098	0.0361175442518607
767	ENSG00000221923	19	52873169	0.0361274833717851
768	ENSG00000174738	3	23986750	0.0370612039218036
769	ENSG00000197343	7	99156028	0.037965972342128
770	ENSG00000128604	7	128577665	0.0386064748556725
771	ENSG00000088881	20	2673523	0.0389348225146892
772	ENSG00000162664	1	90460670	0.0391211341356469
773	ENSG00000184492	2	114256660	0.0398354296562438
774	ENSG00000178917	3	44540461	0.0398595248489459
775	ENSG00000177426	18	3411605	0.0401761971486741
776	ENSG00000126746	12	6775642	0.0403665931875165
777	ENSG00000130584	20	62375018	0.0404408741230686
778	ENSG00000183770	3	138663065	0.0405691587324227
779	ENSG00000104903	19	13209846	0.0406595617092884
780	ENSG00000186564	1	47901688	0.0407984450515916
781	ENSG00000146676	7	44915895	0.0408158408967604
782	ENSG00000109705	4	13542453	0.0408663055285575
783	ENSG00000253293	7	27210209	0.0409590548852979
784	ENSG00000119725	14	74353319	0.041028162026848
785	ENSG00000099326	19	59073297	0.0420622645041595
786	ENSG00000180532	19	58180302	0.0423776507031291
787	ENSG00000196843	2	97202479	0.0427276717755592
788	ENSG00000140009	14	64550949	0.0430632301122973
789	ENSG00000172789	12	54426636	0.0434554685806019
790	ENSG00000136870	9	104161154	0.0438790680498561
791	ENSG00000118707	20	35201890	0.0439646721490733
792	ENSG00000137504	11	85370751	0.0441825243775634
793	ENSG00000197037	7	99214568	0.0442691929026141
794	ENSG00000130182	16	3138894	0.0443878107869668
795	ENSG00000125520	20	62371213	0.0449554873172087
796	ENSG00000118156	19	48023941	0.0451337841066318
797	ENSG00000163848	3	124944404	0.0456563439704408
798	ENSG00000189180	10	38299577	0.046056305888861
799	ENSG00000005073	7	27221128	0.0461992241364639
800	ENSG00000120068	17	46688738	0.0478561351394476
801	ENSG00000171161	1	249132408	0.0480433990560867
802	ENSG00000114861	3	71003843	0.0480573797239693
803	ENSG00000171116	23	148855725	0.0482939769918805
804	ENSG00000161642	12	54762916	0.0483576379816506
805	ENSG00000182986	19	53367042	0.0486873207574307
806	ENSG00000127989	7	91321322	0.0488757329918011
807	ENSG00000138795	4	108968700	0.0491188438202241
808	ENSG00000167766	19	53097312	0.0493583571098132
809	ENSG00000188095	15	90303821	0.0493651160148674
810	ENSG00000168826	4	4291923	0.0498199050905493
811	ENSG00000243660	10	43932281	0.0499964688228703
812	ENSG00000189079	12	46123447	0.0508540427365215
813	ENSG00000198482	19	53030904	0.0511232539991537
814	ENSG00000170100	16	89284117	0.0512111493283425
815	ENSG00000167637	19	44331443	0.0514686505582188
816	ENSG00000110777	11	111228250	0.0520327279866401
817	ENSG00000157657	9	116638561	0.0528252590819345
818	ENSG00000198517	7	1570349	0.0536442886635765
819	ENSG00000197062	6	28234787	0.0540796131508334
820	ENSG00000180257	19	53430387	0.0541702119109438
821	ENSG00000159588	1	46085715	0.0544944692051766
822	ENSG00000170577	2	45232299	0.0552203754051829
823	ENSG00000087903	19	5993174	0.0556986492472466
824	ENSG00000131668	9	96713904	0.0565308159280869
825	ENSG00000076108	12	56989379	0.0566555932141113
826	ENSG00000111087	12	57853917	0.0574346035696998
827	ENSG00000134317	2	10085340	0.0574934760989797
828	ENSG00000197128	19	57978030	0.0575191000577007
829	ENSG00000174963	3	147103832	0.0580786755988652
830	ENSG00000139651	12	53574483	0.0582278836627964
831	ENSG00000081059	5	133450401	0.0586508134331247
832	ENSG00000166349	11	36537013	0.0588102270665926
833	ENSG00000175279	1	10490158	0.0591060094629596
834	ENSG00000164778	7	155250823	0.0594027972401704
835	ENSG00000122859	10	71331453	0.0596046388972374
836	ENSG00000111704	12	7940389	0.0603208740643954
837	ENSG00000181827	15	56379665	0.0610431430616335
838	ENSG00000196793	10	44051791	0.0644406974358934
839	ENSG00000183734	11	2289724	0.0650967738135908
840	ENSG00000188321	19	9434447	0.0651244422798267
841	ENSG00000189144	19	38229202	0.0653674425308205
842	ENSG00000160908	7	99084141	0.0655484390380695
843	ENSG00000198546	10	135122913	0.0658775980646352
844	ENSG00000198182	19	38187263	0.066599098639145
845	ENSG00000178764	8	123793632	0.0683609470431734
846	ENSG00000172379	15	80696691	0.0684574844309645
847	ENSG00000112511	6	33378175	0.0694216646808633
848	ENSG00000171872	1	44584521	0.0694549179751414
849	ENSG00000118058	11	118307204	0.0696600116858505
850	ENSG00000177946	16	90036205	0.0696780070363151
851	ENSG00000188295	1	247263263	0.070066100662015
852	ENSG00000249709	19	12636183	0.0707494270069357
853	ENSG00000151612	4	146678778	0.0711170886348516
854	ENSG00000197921	1	2460183	0.0714403137739861
855	ENSG00000168310	4	185308866	0.0716835286949135
856	ENSG00000169297	23	30322322	0.0735312343999436
857	ENSG00000120093	17	46627173	0.0737305585688248
858	ENSG00000196967	19	37597635	0.074160374825828
859	ENSG00000170365	4	146402345	0.0768420075129285
860	ENSG00000163497	2	219845808	0.076849140589492
861	ENSG00000131115	19	44711699	0.0785573034953754
862	ENSG00000180938	8	125985539	0.080017776838422
863	ENSG00000142556	19	52516017	0.0801870826253839
864	ENSG00000113430	5	1877540	0.0803301903681596
865	ENSG00000122482	1	91380858	0.0807898650592885
866	ENSG00000143365	1	151778546	0.0818971128750353
867	ENSG00000081665	19	19896647	0.0825472676540975
868	ENSG00000257591	19	12251031	0.0827334197948571
869	ENSG00000180479	19	38045683	0.0833489896757615
870	ENSG00000186496	18	32946660	0.0834454205849894
871	ENSG00000196705	19	21324826	0.0835829553011367
872	ENSG00000197647	19	12125546	0.0839508085881449
873	ENSG00000108511	17	46671638	0.0839663691804979
874	ENSG00000171735	1	6845383	0.0840744831238919
875	ENSG00000186814	18	32831031	0.0858619495284833
876	ENSG00000116990	1	40361097	0.0867884628250321
877	ENSG00000131848	19	56732680	0.087914118767652
878	ENSG00000161940	17	6926338	0.0884272084482185
879	ENSG00000136327	14	37049783	0.0887431326580256
880	ENSG00000131127	4	331602	0.0897390010799215
881	ENSG00000164916	7	4683387	0.0897701080186634
882	ENSG00000188227	19	37997840	0.0901757194806933
883	ENSG00000148143	9	109625377	0.0905290310339014
884	ENSG00000162714	1	247460713	0.0906599839683267
885	ENSG00000008196	6	50786435	0.0915360778838519
886	ENSG00000187792	22	24083768	0.0919049944245325
887	ENSG00000245680	19	37672480	0.0919982406478904
888	ENSG00000214336	2	88747725	0.0972147972195758
889	ENSG00000204231	6	33161364	0.0973759048587081
890	ENSG00000248483	5	93070507	0.0987433666485473
891	ENSG00000181666	19	37803738	0.099002912670067
892	ENSG00000186446	3	44771087	0.10005600144694
893	ENSG00000168269	5	169532900	0.101515701629268
894	ENSG00000106536	7	39017597	0.102685567189245
895	ENSG00000101190	20	61472466	0.104533022989686
896	ENSG00000161277	19	36525886	0.104680523432571
897	ENSG00000167981	16	3486103	0.104933666718074
898	ENSG00000120669	13	36742930	0.104938465910309
899	ENSG00000020633	1	25226001	0.105739721722704
900	ENSG00000113722	5	149546357	0.107341583602782
901	ENSG00000234616	8	143738873	0.109012250376838
902	ENSG00000121864	3	179040778	0.109812865346116
903	ENSG00000167555	19	52901101	0.110028178509014
904	ENSG00000173451	12	72056788	0.11155412456199
905	ENSG00000136603	3	170075465	0.111731579101994
906	ENSG00000198945	6	130334843	0.111866698358044
907	ENSG00000212993	8	128426534	0.112006883732324
908	ENSG00000118260	2	208394460	0.112365643344702
909	ENSG00000172818	11	65554492	0.11467975903181
910	ENSG00000136866	9	115800659	0.117352364239434
911	ENSG00000196378	8	145998498	0.118008994805929
912	ENSG00000105991	7	27132611	0.118767954516847
913	ENSG00000250312	4	124385	0.119138977718875
914	ENSG00000117595	1	209959035	0.119400159089168
915	ENSG00000197576	7	27168125	0.120246486571322
916	ENSG00000107249	9	3827697	0.121500246784242
917	ENSG00000185513	20	42136319	0.121722503416398
918	ENSG00000147180	23	84498996	0.121841029078437
919	ENSG00000095951	6	12008994	0.121913001276513
920	ENSG00000196693	10	43084554	0.122836627277917
921	ENSG00000169057	23	153287023	0.123147949745569
922	ENSG00000060566	19	4153597	0.123909412728557
923	ENSG00000068323	23	48886241	0.124579058586668
924	ENSG00000188868	19	12428290	0.124793940796702
925	ENSG00000177030	11	644232	0.125009420186288
926	ENSG00000147124	23	47305277	0.125995999908538
927	ENSG00000234444	7	63767836	0.126366172932522
928	ENSG00000166188	16	58028571	0.126744322931666
929	ENSG00000198429	19	11998598	0.126876088178687
930	ENSG00000187607	17	15602890	0.126930242199772
931	ENSG00000154957	17	11880755	0.127403890763318
932	ENSG00000025434	11	47269850	0.130690236533799
933	ENSG00000154832	18	47808712	0.131573724542235
934	ENSG00000198633	19	52932439	0.131617160383016
935	ENSG00000128710	2	176973517	0.131694105171558
936	ENSG00000125482	9	135251007	0.131878696712875
937	ENSG00000106459	7	129251554	0.132138773355667
938	ENSG00000168661	19	35417806	0.133715268617674
939	ENSG00000105866	7	21467651	0.134214218028744
940	ENSG00000187140	1	63788729	0.135389349269595
941	ENSG00000177463	3	14989090	0.135505960286526
942	ENSG00000005513	16	1031807	0.135690665622755
943	ENSG00000096654	6	27418521	0.137493930680109
944	ENSG00000184436	22	21353392	0.137809322169403
945	ENSG00000169981	3	44690218	0.137923019794877
946	ENSG00000065970	12	8185298	0.138220953153721
947	ENSG00000173875	19	12721731	0.139149882019315
948	ENSG00000229544	10	126135591	0.140011773023703
949	ENSG00000130751	19	47523076	0.140696349624344
950	ENSG00000116833	1	199996729	0.140998341606918
951	ENSG00000146285	6	108025307	0.141130302598432
952	ENSG00000096401	6	44355261	0.141344795852235
953	ENSG00000180318	12	85673884	0.141966118622735
954	ENSG00000162702	1	200374067	0.14338003465051
955	ENSG00000143614	1	153777200	0.143811146817945
956	ENSG00000109320	4	103422485	0.143814109333755
957	ENSG00000117036	1	157090982	0.144358169553363
958	ENSG00000197779	23	47696300	0.145849219025922
959	ENSG00000124459	19	44416780	0.146831825983409
960	ENSG00000175592	11	65659519	0.147420499002548
961	ENSG00000152454	19	58452200	0.147802683704996
962	ENSG00000171467	6	43274871	0.14964003309761
963	ENSG00000112033	6	35310334	0.150341457411112
964	ENSG00000130856	18	74534562	0.150580603223117
965	ENSG00000148200	9	127279553	0.151044303549383
966	ENSG00000183779	8	37553268	0.151219421216545
967	ENSG00000162676	1	92940318	0.151433049783061
968	ENSG00000164379	6	1312674	0.151612223019119
969	ENSG00000101076	20	42984339	0.152995865033879
970	ENSG00000160961	19	14800612	0.153257094301053
971	ENSG00000166823	15	90291891	0.153583074999059
972	ENSG00000149054	11	6947634	0.15379641000985
973	ENSG00000169740	10	44139306	0.154709582053783
974	ENSG00000261787	8	67858735	0.154716685719748
975	ENSG00000176678	16	86609973	0.155256853537657
976	ENSG00000130684	20	25654850	0.155815594230181
977	ENSG00000074657	18	56529831	0.156942499158571
978	ENSG00000083844	19	57702867	0.159936658056761
979	ENSG00000120075	17	46668618	0.160367559980944
980	ENSG00000124496	6	42192668	0.161432306176957
981	ENSG00000182742	17	46652874	0.16171585715232
982	ENSG00000182158	7	137559724	0.163550425514136
983	ENSG00000198551	19	11670188	0.166844797033001
984	ENSG00000130940	1	10696660	0.167639758540491
985	ENSG00000181315	6	26636517	0.169592739615104
986	ENSG00000185278	1	173837219	0.17259977444745
988	ENSG00000198455	23	57618268	0.173294433582436
989	ENSG00000130818	19	9638666	0.173938070719322
990	ENSG00000112592	6	170863389	0.174492561521209
991	ENSG00000168813	19	32836499	0.174505597288349
992	ENSG00000166268	12	70219083	0.174970430550197
993	ENSG00000083828	19	58281037	0.175012837260849
994	ENSG00000100811	14	100704634	0.175404950909117
995	ENSG00000171604	5	139026883	0.177039716008485
996	ENSG00000109381	4	139978373	0.178970424000856
997	ENSG00000185668	1	38509522	0.179298736119056
998	ENSG00000161405	17	37921197	0.179538935094929
999	ENSG00000169926	15	31619769	0.179955230089044
1000	ENSG00000140836	16	72816783	0.180648834949635
1001	ENSG00000170949	19	53569858	0.180953336964336
1002	ENSG00000197372	19	23708432	0.181755580880533
1003	ENSG00000172888	3	40566368	0.182253376372061
1004	ENSG00000173039	11	65421066	0.18316765462414
1005	ENSG00000168772	4	105389468	0.184257842573902
1006	ENSG00000104221	8	37700785	0.185709228625663
1007	ENSG00000106261	7	99613203	0.185831502422325
1008	ENSG00000108001	10	131633546	0.185857410598517
1009	ENSG00000123933	4	2249158	0.187087887538353
1010	ENSG00000205927	21	34398152	0.191426458696922
1011	ENSG00000133794	11	13298198	0.192984003832611
1012	ENSG00000168769	4	106067449	0.195548554570228
1013	ENSG00000112561	6	41651715	0.195857061469419
1014	ENSG00000204519	19	58193336	0.200004575685289
1015	ENSG00000167081	9	128509623	0.201826571626305
1016	ENSG00000186300	19	2841432	0.202662942117473
1017	ENSG00000120784	19	38104649	0.203729204496953
1018	ENSG00000128000	19	40534166	0.203947154023186
1019	ENSG00000104447	8	116420723	0.204184194208893
1020	ENSG00000197935	6	28962561	0.208652275991683
1021	ENSG00000166888	12	57489190	0.208712711291091
1022	ENSG00000186812	18	32820993	0.209203393997633
1023	ENSG00000128709	2	176987087	0.210383064420732
1024	ENSG00000125820	20	21491647	0.213456670221404
1025	ENSG00000074047	2	121493198	0.213947789340654
1026	ENSG00000236287	11	10871443	0.2144491576598
1027	ENSG00000204335	2	171571860	0.216207328296659
1028	ENSG00000184517	16	75182389	0.216556147781278
1029	ENSG00000124920	11	61520113	0.216958031508912
1030	ENSG00000121075	17	59529764	0.220269283295969
1031	ENSG00000164296	5	149372680	0.222553106121731
1032	ENSG00000171295	19	11925098	0.223625607871442
1033	ENSG00000179456	1	244214584	0.223729644594856
1034	ENSG00000184221	21	34442449	0.223914341567878
1035	ENSG00000180884	19	35447257	0.225048335363121
1036	ENSG00000172000	19	2867332	0.225206328190212
1037	ENSG00000118418	6	79910961	0.226697340955982
1038	ENSG00000178177	4	17842821	0.227299045173039
1039	ENSG00000164920	8	99956630	0.227774235845587
1040	ENSG00000197050	19	37498758	0.229792641770191
1041	ENSG00000198816	19	7580177	0.229826267005006
1042	ENSG00000170903	11	105866349	0.230546138017137
1043	ENSG00000172006	19	2819871	0.231523178628381
1044	ENSG00000186660	11	58346583	0.231528941414398
1045	ENSG00000124216	20	48599535	0.231963161367655
1046	ENSG00000184677	1	22778343	0.233014845762501
1047	ENSG00000135373	11	34642639	0.233373786675984
1048	ENSG00000006468	7	13930852	0.233428515609438
1049	ENSG00000179627	14	105266932	0.233688496893359
1050	ENSG00000091010	5	145718586	0.235621813612881
1051	ENSG00000167232	19	23487792	0.236061884843975
1052	ENSG00000177494	3	111311746	0.237284402900789
1053	ENSG00000138083	2	45168901	0.237612703566368
1054	ENSG00000110851	12	108126642	0.237816331365094
1055	ENSG00000178951	19	4044361	0.239023122791382
1056	ENSG00000143842	1	204042242	0.240523555799019
1057	ENSG00000025293	20	34359904	0.243252719713484
1058	ENSG00000063587	23	152599612	0.245814683004795
1059	ENSG00000126368	17	38249039	0.247910791234195
1060	ENSG00000176222	19	44376514	0.248306021245559
1061	ENSG00000048405	7	126986843	0.249953940945152
1062	ENSG00000117000	1	40627044	0.250646409983095
1063	ENSG00000123268	12	51157492	0.251427328748471
1064	ENSG00000004848	23	25021810	0.252820725149896
1065	ENSG00000151500	11	134118172	0.253665071236553
